,valence,energy,acousticness,song_name,mood
2523,-0.26,0.30599999999999994,0.000324,Morning,Angry
1910,-0.265,0.17000000000000004,0.0813,Fighting Demons,Angry
6994,-0.16899999999999998,0.15300000000000002,0.00957,Road Run (feat. Shoreline Mafia),Angry
7904,-0.21100000000000002,0.124,0.00851,nineteen,Angry
14598,-0.05299999999999999,0.08399999999999996,0.158,Rule The World (feat. Ariana Grande),Angry
3533,-0.4203,0.32299999999999995,0.0511,Tears,Angry
13672,-0.267,0.44899999999999995,0.000318,Nightmare,Angry
1762,-0.08500000000000002,0.126,0.00748,Runnin,Angry
2326,-0.138,0.17900000000000005,0.6970000000000001,30DayFreeTrial,Angry
7780,-0.10799999999999998,0.06600000000000006,0.128,Strings,Angry
474,-0.3830000000000001,0.347,0.0045,"bad mood, bad year",Angry
10196,-0.265,0.15599999999999992,0.286,Pictures 2,Angry
15039,-0.20600000000000002,0.18700000000000006,0.123,Key to the Streets (feat. Migos & Trouble),Angry
6356,-0.20400000000000001,0.33299999999999996,0.0454,Feels Great (feat. Fetty Wap & CVBZ),Angry
11232,-0.2680000000000001,0.22799999999999998,0.00197,YAKUZA,Angry
6365,-0.21300000000000002,0.134,0.0477,High School,Angry
15924,-0.2680000000000001,0.22599999999999998,0.0637,The Baddest,Angry
2192,-0.22799999999999998,0.20900000000000007,0.0359,T.R.U. (Totally Rotten Underground),Angry
14001,-0.21200000000000002,0.128,0.263,Hoofdstuk49,Angry
7118,-0.1120000000000001,0.14400000000000002,0.158,Hail Mary,Angry
3481,-0.07800000000000001,0.10499999999999998,0.0461,Too Soon?,Angry
13778,-0.328,0.22099999999999997,0.00806,Manumit,Angry
1817,-0.241,0.19799999999999995,0.557,girls,Angry
3630,-0.255,0.2929999999999999,0.000158,Lullaby,Angry
5896,-0.235,0.252,0.0215,Here We Go Again,Angry
3181,-0.4607,0.31099999999999994,0.0908,Patterns,Angry
12117,-0.308,0.405,0.0902,"No God Above, No Devil Below",Angry
4432,-0.322,0.403,0.000601,Find You,Angry
2518,-0.361,0.41000000000000003,0.00032,Silver Dream,Angry
17371,-0.05099999999999999,0.08799999999999997,0.3339999999999999,Always Been You,Angry
13872,-0.373,0.278,0.00564,23,Angry
3459,-0.4118,0.26,0.00166,Lost,Angry
3475,-0.4335,0.26,0.000385,Splinter,Angry
3355,-0.4631,0.4,6.41e-06,Diminisher,Angry
19625,-0.297,0.238,0.188,Again (feat. XXXTENTACION),Angry
3327,-0.25,0.397,0.0245,Virtuoso,Angry
3560,-0.322,0.43999999999999995,0.00381,Nympho,Angry
6143,-0.16499999999999998,0.2609999999999999,0.0192,Trick or Treat,Angry
11741,-0.3840000000000001,0.30599999999999994,0.288,TRAPPED,Angry
1826,-0.22100000000000009,0.21400000000000008,0.152,swear to god,Angry
6636,-0.14800000000000002,0.08700000000000008,0.052,Met Gala (feat. Offset),Angry
1021,-0.304,0.31299999999999994,0.0862,Quit Talking,Angry
1044,-0.315,0.2759999999999999,0.449,Talk2Me,Angry
8232,-0.27300000000000013,0.22799999999999998,0.103,Hepatitis G,Angry
6628,-0.1670000000000001,0.20499999999999996,0.552,Heavensent,Angry
19808,-0.356,0.33499999999999996,0.00922,Lone Ranger,Angry
11615,-0.322,0.382,0.00475,Gluttony,Angry
10605,-0.322,0.353,0.205,"King, Scar.",Angry
15315,-0.136,0.129,0.514,The Old Me,Angry
7163,-0.28500000000000003,0.401,0.104,Value,Angry
4506,-0.22999999999999998,0.356,0.000891,Second Sword,Angry
15606,-0.1610000000000001,0.23199999999999998,0.0509,Beamer Boy,Angry
11648,-0.1120000000000001,0.10899999999999999,0.163,Superman Is Dead,Angry
7383,-0.29500000000000004,0.2709999999999999,0.0066799999999999,Chase The Money,Angry
12846,-0.192,0.252,0.00182,By the Way,Angry
4841,-0.28800000000000003,0.31999999999999995,0.0036299999999999,Birds Eye,Angry
5465,-0.22899999999999998,0.236,0.0049299999999999,Torch,Angry
1249,-0.069,0.06700000000000006,0.0316,Gutting Catfish,Angry
7445,-0.07300000000000001,0.09899999999999998,0.0131,Dyin Breed,Angry
12801,-0.3010000000000001,0.19799999999999995,0.248,How You Remind Me,Angry
16869,-0.21600000000000003,0.129,0.0316,"Verify (feat. Young Thug, Gunna)",Angry
10107,-0.175,0.14700000000000002,0.0259,"Kast Out (feat. Sorta Human, Mr Sisco, Lil Woofy Woof, Wavy Jone$ & Dj Killa C)",Angry
8475,-0.09399999999999997,0.10399999999999998,0.0316,Picture This,Angry
15866,-0.199,0.127,0.0172,Cardiac,Angry
2723,-0.279,0.43300000000000005,0.487,Disturbed,Angry
4313,-0.14600000000000002,0.20499999999999996,0.178,Derelicti,Angry
9614,-0.1670000000000001,0.28700000000000003,0.254,Fine By Time,Angry
5126,-0.4053,0.2440000000000001,0.0889,41,Angry
14500,-0.4415,0.263,0.0678,NC-17,Angry
5306,-0.267,0.2859999999999999,0.113,ULT,Angry
520,-0.20800000000000002,0.2490000000000001,0.4529999999999999,Who? (feat. Shiloh Dynasty),Angry
10624,-0.22399999999999998,0.363,0.0401,3 AM- IsSomebodyWatchingMe?,Angry
1144,-0.057999999999999996,0.09299999999999997,0.0058,Regular,Angry
9967,-0.249,0.35,0.0215,Fuck What You Heard (Fwyh),Angry
12918,-0.3,0.45299999999999996,0.000166,Hollow,Angry
8702,-0.195,0.242,0.0196,SOUTHSIDE SUICIDE (w/ GIN$ENG & Sparks),Angry
9772,-0.08500000000000002,0.121,0.477,Lose It,Angry
9192,-0.16899999999999998,0.2490000000000001,0.126,Steppin Out,Angry
17593,-0.14500000000000002,0.246,0.0071,Deja Vu (feat. Jay-Z),Angry
17430,-0.28300000000000003,0.17799999999999994,0.0221,Love No More,Angry
14149,-0.1660000000000001,0.19700000000000006,0.074,A GHETTO CHRISTMAS CAROL,Angry
17482,-0.139,0.09499999999999997,0.0054399999999999,No Hands (feat. Roscoe Dash & Wale),Angry
1228,-0.28900000000000003,0.23099999999999998,0.0601,DRAINO (feat. Denzel Curry),Angry
3972,-0.26,0.257,0.0623,Last Kiss,Angry
19338,-0.19,0.14500000000000002,0.434,Real Life,Angry
16349,-0.07500000000000001,0.124,0.0525,Gimme That Remix featuring Lil' Wayne,Angry
15321,-0.4407,0.3959999999999999,0.0275,Kings Never Die,Angry
4795,-0.4115,0.25,0.0275,INTROVERSION 2.0,Angry
808,-0.187,0.123,0.0995,What,Angry
9801,-0.189,0.17900000000000005,0.00103,Royal Rumble,Angry
4348,-0.269,0.44099999999999995,0.0119,Elevate,Angry
18835,-0.29000000000000004,0.20499999999999996,0.0871,Zenith,Angry
10376,-0.03600000000000009,0.061000000000000054,0.4039999999999999,RB26,Angry
10468,-0.29000000000000004,0.483,0.00747,In Your Nightmares,Angry
7828,-0.22100000000000009,0.254,0.0307,Trash,Angry
13213,-0.20800000000000002,0.345,0.00197,You Know How I Do,Angry
3397,-0.389,0.22699999999999998,0.133,Hollow,Angry
11435,-0.044999999999999984,0.07700000000000007,0.14,Pumpkins scream in the dead of night,Angry
5233,-0.08000000000000002,0.123,0.00563,Ice Age,Angry
5907,-0.28100000000000014,0.265,0.196,Run It Down,Angry
19225,-0.279,0.30299999999999994,0.0796,All Of The Lights,Angry
2776,-0.121,0.128,0.00147,Only A Dream,Angry
18458,-0.241,0.31400000000000006,0.00115,Midnight Sky,Angry
11769,-0.37,0.49,2.44e-05,Martial Law,Angry
7388,-0.04100000000000009,0.062000000000000055,0.0304,Leave Me,Angry
9026,-0.27,0.2440000000000001,0.546,100 Shells (feat. YNW Melly),Angry
12237,-0.33899999999999997,0.28500000000000003,0.0346,Bad Blood 2,Angry
20505,-0.063,0.03700000000000003,0.0276,Jump Up Quickly,Angry
10939,-0.359,0.267,0.00516,MEDICINE,Angry
2636,-0.393,0.2809999999999999,0.0035399999999999,Ave Plague,Angry
2163,-0.2310000000000001,0.20200000000000007,0.00414,Who Dat?,Angry
11717,-0.20500000000000002,0.18700000000000006,0.0409999999999999,93 Premium,Angry
2647,-0.34199999999999997,0.255,0.00119,Turbo - LTHL Remix,Angry
4609,-0.33899999999999997,0.2609999999999999,0.0111,1000 Rounds,Angry
1850,-0.118,0.18700000000000006,0.0904,Just Be Around,Angry
4618,-0.253,0.18000000000000005,0.267,Oh Darling,Angry
2142,-0.27600000000000013,0.18400000000000005,0.0861,Crystal City,Angry
2493,-0.39900000000000013,0.3340000000000001,0.138,Howls - Deadcrow Remix,Angry
3050,-0.21400000000000002,0.2490000000000001,0.0070599999999999,Philophobia,Angry
7970,-0.0520000000000001,0.06399999999999995,0.0275,Pedals to the Metal (Road Heart),Angry
4767,-0.305,0.19499999999999995,0.475,Part IV,Angry
8493,-0.398,0.255,0.00914,WiFi Password Incorrect,Angry
14617,-0.066,0.11399999999999999,0.0685,Sweepstakes,Angry
2544,-0.32999999999999996,0.20299999999999996,0.0144,Not Alone,Angry
9800,-0.178,0.14500000000000002,0.00361,Pardon Me,Angry
9259,-0.43069999999999997,0.43999999999999995,0.00208,1punch,Angry
1479,-0.27300000000000013,0.21299999999999997,0.00131,You Talk Too Much,Angry
7010,-0.068,0.07700000000000007,0.049,Halo,Angry
5751,-0.11099999999999999,0.07399999999999995,0.203,Give or Take,Angry
20361,-0.132,0.10099999999999998,0.0225,Coolie High,Angry
10742,-0.10200000000000009,0.14800000000000002,0.00476,No Teeth,Angry
15720,-0.277,0.2759999999999999,0.15,Yikes,Angry
3379,-0.4536,0.31900000000000006,8.46e-05,Started From The Coffin,Angry
11974,-0.29600000000000004,0.3490000000000001,0.000199,PAIN,Angry
1564,-0.462,0.16799999999999993,0.0254,kamikaze,Frustrated
5304,-0.235,0.125,0.011,"Left Hand (feat. The Underachievers, Kirk Knight, Nyck Caution & CJ Fly)",Frustrated
6368,-0.352,0.16599999999999993,0.0376,Boy Red,Frustrated
3153,-0.356,0.18700000000000006,0.0066799999999999,Drowning,Frustrated
10354,-0.044999999999999984,0.01100000000000001,0.00989,Dios Mio,Frustrated
5611,-0.362,0.09599999999999997,0.0698,Diamonds (feat. A$AP Rocky),Frustrated
18369,-0.278,0.09499999999999997,0.0275,Sign of the Times,Frustrated
17289,-0.248,0.05899999999999994,0.0372,Watch (feat. Lil Uzi Vert & Kanye West),Frustrated
3632,-0.324,0.04700000000000004,0.011,Buried,Frustrated
1070,-0.34299999999999997,0.02400000000000002,0.313,Till the End,Frustrated
11267,-0.21500000000000002,0.07600000000000007,0.29,FUCKTHEPOPULATION,Frustrated
11572,-0.2,0.07499999999999996,0.181,Ocean Side $uicide,Frustrated
2908,-0.316,0.03400000000000003,0.0211,"THEY COME, THEY GO",Frustrated
2081,-0.29200000000000004,0.03700000000000003,0.018,DownTheDrain (Впустую),Frustrated
2928,-0.439,0.21400000000000008,0.0705,Late Night Talk,Frustrated
7213,-0.325,0.14,0.00329,2:45,Frustrated
7605,-0.2,0.07499999999999996,0.181,Ocean Side $uicide,Frustrated
21051,-0.14100000000000001,0.07700000000000007,0.0657,Murder One (feat. BG Knockout & Mc Eiht),Frustrated
16165,-0.2660000000000001,0.05899999999999994,0.00757,Trick'n - Radio Version,Frustrated
10051,-0.239,0.125,0.1939999999999999,Mo Bamba,Frustrated
9763,-0.29600000000000004,0.016000000000000014,0.00943,Out Da Feds,Frustrated
13436,-0.4203,0.132,0.682,You Say,Frustrated
15494,-0.2310000000000001,0.10699999999999998,0.0867,Midnight,Frustrated
728,-0.344,0.03299999999999992,0.211,Black Fingernails,Frustrated
398,-0.21000000000000002,0.08999999999999997,0.152,Off the Wall,Frustrated
116,-0.4089,0.014000000000000012,0.0203,BlackMold,Frustrated
2394,-0.14300000000000002,0.01100000000000001,0.0047,Yakisoba Noodles,Frustrated
10643,-0.364,0.014000000000000012,0.0336,Oxygen,Frustrated
8474,-0.15799999999999997,0.0050000000000000044,0.166,Wintertime,Frustrated
21422,-0.4172,0.122,0.0511,Party Girls,Frustrated
3631,-0.21300000000000002,0.11199999999999999,0.0226,Chimes,Frustrated
321,-0.179,0.016000000000000014,0.0123,Fall,Frustrated
7401,-0.274,0.14200000000000002,0.0204,Ransom,Frustrated
3925,-0.364,0.09899999999999998,0.0923,Heptan,Frustrated
16006,-0.07100000000000001,0.03600000000000003,0.0886,Turn Heads,Frustrated
14248,-0.252,0.020000000000000018,0.0232,Be Something (feat. Lil Baby),Frustrated
8810,-0.22999999999999998,0.09599999999999997,0.478,Flex,Frustrated
20028,-0.325,0.09099999999999997,0.44,Runaway,Frustrated
5626,-0.27300000000000013,0.09699999999999998,0.3389999999999999,Feel The Love,Frustrated
7822,-0.23399999999999999,0.08799999999999997,0.021,The Road To Hell Is Highway 59,Frustrated
8565,-0.057999999999999996,0.027000000000000024,0.0979,Thief In The Night,Frustrated
20202,-0.29400000000000004,0.04299999999999993,0.0159,Emmanuel,Frustrated
657,-0.272,0.10699999999999998,0.0416,2doses,Frustrated
12903,-0.321,0.132,0.337,Ever After,Frustrated
5129,-0.4096,0.08700000000000008,0.0773,KILL ME BITCH,Frustrated
8725,-0.15300000000000002,0.08599999999999997,0.114,For The Night (feat. Lil Baby & DaBaby),Frustrated
10289,-0.4531,0.09499999999999997,0.133,PleaseHangUpAndTryAgain,Frustrated
19047,-0.32,0.010000000000000009,0.0505,Hot N*gga,Frustrated
3003,-0.257,0.09599999999999997,0.606,Wish You Could,Frustrated
9338,-0.302,0.11399999999999999,0.0143,Me and You,Frustrated
14298,-0.04299999999999998,0.008000000000000007,0.317,Yacht Club (feat. Juice WRLD),Frustrated
17251,-0.258,0.08899999999999997,0.36,through the late night,Frustrated
3053,-0.40090000000000003,0.20799999999999996,0.18,Hornet,Frustrated
187,-0.394,0.07399999999999995,0.0303,PRBLMS,Frustrated
362,-0.254,0.02200000000000002,0.139,Why'd You Have to Go,Frustrated
1726,-0.358,0.17000000000000004,0.00134,Insomnia,Frustrated
9620,-0.07100000000000001,0.031000000000000028,0.4629999999999999,Note to Self,Frustrated
5992,-0.28200000000000003,0.11299999999999999,0.0271,Save Me,Frustrated
5352,-0.1710000000000001,0.0030000000000000027,0.00386,Slide,Frustrated
6054,-0.371,0.052999999999999936,0.184,Where Does The Time Go (feat. Joji),Frustrated
15798,-0.028000000000000025,0.009000000000000008,0.208,Hair Down (feat. Kendrick Lamar),Frustrated
11161,-0.20500000000000002,0.020000000000000018,0.7709999999999999,Death Note,Frustrated
11187,-0.27300000000000013,0.09099999999999997,0.089,THE BALLOONS,Frustrated
12348,-0.4096,0.08700000000000008,0.0773,KILL ME BITCH,Frustrated
19838,-0.248,0.05899999999999994,0.0372,Watch (feat. Lil Uzi Vert & Kanye West),Frustrated
11986,-0.4202,0.020000000000000018,0.0231,Faceless//nights Like These,Frustrated
7491,-0.248,0.02200000000000002,0.0943,Cold Front,Frustrated
2643,-0.4536,0.09399999999999997,0.0114,Sing,Frustrated
18105,-0.20800000000000002,0.02400000000000002,0.0262,Borat,Frustrated
341,-0.4389,0.17000000000000004,0.0223,Aahhyeahh,Frustrated
16582,-0.1120000000000001,0.0020000000000000018,0.0016699999999999,Say Goodbye,Frustrated
8003,-0.14200000000000002,0.03400000000000003,0.00295,East Atlanta 6,Frustrated
1154,-0.33199999999999996,0.09399999999999997,0.0568,FRIGHT NIGHT,Frustrated
17130,-0.28200000000000003,0.11199999999999999,0.171,Not Another Love Song,Frustrated
21302,-0.09799999999999998,0.020000000000000018,0.184,Gotta Get Mine,Frustrated
6017,-0.28200000000000003,0.06600000000000006,0.349,Lucid Dreams,Frustrated
6208,-0.315,0.11699999999999999,0.168,Codeine Crazy,Frustrated
8264,-0.178,0.06399999999999995,0.0148,Road Run (feat. Shoreline Mafia),Frustrated
7985,-0.136,0.06799999999999995,0.2019999999999999,Different Cloth,Frustrated
710,-0.203,0.11599999999999999,0.627,Blood,Frustrated
1591,-0.4208,0.08700000000000008,0.215,Believe in Me,Frustrated
8186,-0.28800000000000003,0.10699999999999998,0.064,Sleep Walk,Frustrated
19650,-0.241,0.13,0.0775,Thank You Very Much (feat. Sonny Digital),Frustrated
10047,-0.1170000000000001,0.028000000000000025,0.244,Baggin',Frustrated
14516,-0.28800000000000003,0.14700000000000002,0.203,Do Not Disturb (feat. Lil Yachty & Offset),Frustrated
11992,-0.355,0.006000000000000005,0.0337,Wasp Tongue,Frustrated
179,-0.381,0.15500000000000003,0.00181,King Cobra (Drippin'),Frustrated
19591,-0.252,0.07600000000000007,0.153,Trippin,Frustrated
5676,-0.379,0.19799999999999995,0.0724,White Girl,Frustrated
21349,-0.22699999999999998,0.09299999999999997,0.1939999999999999,Sunflower Seeds,Frustrated
10127,-0.379,0.16799999999999993,0.00278,Ring (feat. Young Thug),Frustrated
14979,-0.4616,0.18099999999999994,0.0263,Excitement,Frustrated
147,-0.23299999999999998,0.05899999999999994,0.0017699999999999,The Bodies Fall Just Like the Leaves,Frustrated
11144,-0.23399999999999999,0.010000000000000009,0.2689999999999999,Suicide Asylum,Frustrated
15903,-0.346,0.139,0.0121,Stay,Frustrated
12155,-0.22100000000000009,0.06899999999999995,0.106,Failed POP Star,Frustrated
1541,-0.28500000000000003,0.015000000000000013,0.0031,4Peat,Frustrated
15658,-0.28900000000000003,0.07799999999999996,0.2,Pray 4 Love (feat. The Weeknd),Frustrated
15390,-0.279,0.15500000000000003,0.0294,Bad Blood,Frustrated
3744,-0.16899999999999998,0.028000000000000025,0.645,Cleaner,Frustrated
10544,-0.139,0.06999999999999995,0.212,Judge Me.,Frustrated
9917,-0.15600000000000003,0.051000000000000045,0.109,Fucking for a Reason,Frustrated
18737,-0.307,0.0030000000000000027,0.0216,Chum,Frustrated
516,-0.28600000000000003,0.15799999999999992,0.367,See Me Trying,Frustrated
10005,-0.396,0.137,0.391,Brown Eyes,Frustrated
2799,-0.4644,0.137,0.52,Dream of You - Instrumental,Frustrated
11466,-0.352,0.16599999999999993,0.0376,Boy Red,Frustrated
14425,-0.32,0.010000000000000009,0.0505,Hot N*gga,Frustrated
21174,-0.09600000000000009,0.052000000000000046,0.0327,Roped Off,Frustrated
4454,-0.28200000000000003,0.09999999999999998,0.0766,Slow Motion,Frustrated
927,-0.28,0.09799999999999998,0.141,Life Don't Last Freestyle,Frustrated
1486,-0.08700000000000002,0.02400000000000002,0.795,Bar Spit No Jutsu,Frustrated
2060,-0.385,0.017000000000000015,0.0459,Broken Smile (My All),Frustrated
4373,-0.4678,0.07399999999999995,0.105,Cyberpurple,Frustrated
10969,-0.3630000000000001,0.15700000000000003,0.0004469999999999,LayYourAssDown,Frustrated
9818,-0.398,0.010000000000000009,0.0062,Lately I,Frustrated
669,-0.269,0.121,0.541,Cemetery Dreams,Frustrated
4023,-0.344,0.17599999999999993,0.0994,South District,Frustrated
1829,-0.14700000000000002,0.06399999999999995,0.237,Ominous,Frustrated
2321,-0.4665,0.1409999999999999,0.0133,Mud,Frustrated
19160,-0.4037,0.19200000000000006,0.00244,Monster,Frustrated
233,-0.43,0.039000000000000035,0.0423,Dope Game,Frustrated
2874,-0.263,0.025000000000000022,0.174,Goliath,Frustrated
7592,-0.243,0.02100000000000002,0.361,100 Blunts,Frustrated
15342,-0.382,0.21299999999999997,0.0207,Gorgeous,Frustrated
16786,-0.453,0.11399999999999999,0.134,Shea Butter Baby (with J. Cole),Frustrated
11494,-0.28200000000000003,0.132,0.129,Long Gone (Save Me From This Hell),Frustrated
17584,-0.395,0.08799999999999997,0.0252,Apologize,Frustrated
1503,-0.391,0.17700000000000005,0.0374,Lately,Frustrated
3524,-0.4228,0.128,0.375,Amberlight,Frustrated
11645,-0.4051,0.007000000000000006,0.256,Uglier,Frustrated
3879,-0.406,0.040000000000000036,0.11,Clouds,Frustrated
1673,-0.4304,0.06700000000000006,0.434,Head Over Heels,Frustrated
3393,-0.37,0.127,0.0115,Ghost,Frustrated
10141,-0.376,0.16200000000000003,0.0104,Sleepy Hollow,Frustrated
7936,-0.136,0.04200000000000004,0.05,I'm So Cold,Frustrated
8839,-0.2260000000000001,0.04200000000000004,0.26,Perfect,Frustrated
17273,-0.278,0.0040000000000000036,0.023,Ice Tray,Frustrated
4824,-0.278,0.1459999999999999,0.1169999999999999,Sleeping Bag,Frustrated
17305,-0.4415,0.16599999999999993,0.139,Outside Today,Frustrated
177,-0.278,0.1459999999999999,0.1169999999999999,Sleeping Bag,Frustrated
14286,-0.14700000000000002,0.06299999999999994,0.000592,Homecoming,Frustrated
90,-0.4321,0.008000000000000007,0.0639,Niagara (feat. Lil Peep),Frustrated
6358,-0.275,0.129,0.142,Autumn Collection,Frustrated
19063,-0.305,0.134,0.0699,Get Back,Frustrated
1770,-0.4614,0.10399999999999998,0.00148,JUDGEMENT NIGHT,Frustrated
8249,-0.4481,0.03200000000000003,0.0337,TheCafeteria,Frustrated
19571,-0.203,0.10999999999999999,0.0456,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),Frustrated
6971,-0.307,0.062000000000000055,0.485,Geek'd (feat. Lil Baby),Frustrated
7764,-0.14,0.06899999999999995,0.15,She Cheated Again,Frustrated
495,-0.185,0.03700000000000003,0.0208,Dark Out ft. AzN (prod. Drago),Frustrated
21341,-0.239,0.07399999999999995,0.46,Drew Barrymore,Frustrated
6455,-0.34299999999999997,0.129,0.0133,BlastZone (ЗонаПоражения),Frustrated
15308,-0.08100000000000002,0.03500000000000003,0.0265,LOYALTY. FEAT. RIHANNA.,Frustrated
17099,-0.16999999999999998,0.007000000000000006,0.271,WORLD WE CREATED,Frustrated
4282,-0.4235,0.126,0.0311,Space,Frustrated
11379,-0.352,0.03700000000000003,0.165,Dating in the 90s,Frustrated
6081,-0.20600000000000002,0.04200000000000004,0.62,NOxygen,Frustrated
3112,-0.4605,0.050000000000000044,0.8009999999999999,Final Lap,Frustrated
6449,-0.11599999999999999,0.026000000000000023,0.201,Tostitos,Frustrated
886,-0.21100000000000002,0.020000000000000018,0.00221,Carrollton,Frustrated
9431,-0.02300000000000002,0.013000000000000012,0.0463,New Year,Frustrated
10937,-0.4215,0.17200000000000004,0.00923,1 fEeL LiKE sOCrAtEs,Frustrated
11331,-0.20700000000000002,0.11499999999999999,0.259,"Singing to You, in Your Grave",Frustrated
7934,-0.20800000000000002,0.006000000000000005,0.168,Shootas (feat. Yacck),Frustrated
2345,-0.4608,0.039000000000000035,0.1009999999999999,LimitedEdition,Frustrated
18361,-0.279,0.15500000000000003,0.0294,Bad Blood,Frustrated
5072,-0.16999999999999998,0.09699999999999998,0.057,Hoes Mad (x24),Frustrated
401,-0.252,0.0050000000000000044,0.0488,FLEX ON FLEX OFF,Frustrated
7311,-0.393,0.21999999999999997,0.0269,Paper Bag Mask,Frustrated
15715,-0.11499999999999999,0.039000000000000035,0.163,Wow.,Frustrated
274,-0.377,0.026000000000000023,0.00946,Dance For Me (feat. NAV),Frustrated
13950,-0.362,0.16200000000000003,0.165,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Frustrated
1312,-0.134,0.06799999999999995,0.0985,Mood Swing Misery,Frustrated
9061,-0.173,-0.05399999999999999,0.215,Jesus Is The One (I Got Depression),Depressed
18446,-0.1170000000000001,-0.009000000000000008,0.018,My Oh My (feat. DaBaby),Depressed
21204,-0.398,-0.16899999999999998,0.337,Low Life (feat. The Weeknd),Depressed
6779,-0.325,-0.08400000000000002,0.00164,Eyesclosed (feat. BONES),Depressed
8130,-0.393,-0.05499999999999999,0.597,Morrissey,Depressed
2785,-0.4623,-0.046000000000000096,0.00542,Subdue,Depressed
19871,-0.201,-0.0050000000000000044,0.0254,Ned Flanders (feat. A$AP Ferg),Depressed
2677,-0.385,-0.118,0.156,Two Of Us,Depressed
18919,-0.307,-0.019000000000000017,0.0969999999999999,Shimmy Shimmy Ya,Depressed
20641,-0.139,-0.057999999999999996,0.0373,Hoo-Bangin',Depressed
16598,-0.377,-0.08200000000000002,0.5579999999999999,Girls Need Love,Depressed
3620,-0.4618,0.0,0.147,A Way Out of Loneliness,Depressed
832,-0.22399999999999998,-0.08600000000000002,0.579,No More (Unfair),Depressed
7362,-0.365,-0.20400000000000001,0.0182,On the Floor (feat. Lil Peep),Depressed
1406,-0.307,-0.118,0.121,nothing lasts forever,Depressed
756,-0.4246,-0.11299999999999999,0.106,When I Dream I See Her Ghost,Depressed
5098,-0.297,-0.008000000000000007,0.00172,Numb Numb Juice,Depressed
14147,-0.3110000000000001,-0.05299999999999999,0.00627,Swimming Pools (Drank),Depressed
9437,-0.4577,-0.11099999999999999,0.469,SG553,Depressed
790,-0.04899999999999999,-0.010000000000000009,0.434,Dead Inside.,Depressed
15179,-0.24,-0.015000000000000013,0.123,Swimming Pools (Drank) - Extended Version,Depressed
5239,-0.299,-0.04100000000000009,0.0052899999999999,Swimming Pools (Drank),Depressed
10146,-0.4519,-0.09100000000000003,0.1369999999999999,YourMusicSucksAndYouLookLikeADickhead,Depressed
21083,-0.22199999999999998,-0.02100000000000002,0.0452,I Wanna Fuck You,Depressed
10184,-0.137,-0.0030000000000000027,0.161,Something Special,Depressed
906,-0.4642,-0.02200000000000002,0.679,Dark Light,Depressed
3796,-0.361,-0.134,0.53,Follow,Depressed
2904,-0.4654,-0.07500000000000001,0.5920000000000001,E341,Depressed
3246,-0.4608,-0.0020000000000000018,0.465,Island,Depressed
3598,-0.4544,-0.032000000000000084,0.0931,make it worse,Depressed
13455,-0.309,-0.07600000000000001,0.688,Ik wil niet zonder jou,Depressed
1926,-0.4606,-0.064,0.00425,WhateverFloatsYourBoat,Depressed
11581,-0.28800000000000003,-0.03799999999999998,0.725,Prince Tulip,Depressed
10264,-0.382,-0.061,0.1369999999999999,ON A ROLL,Depressed
1113,-0.3330000000000001,-0.04999999999999999,0.372,All in My Head,Depressed
2966,-0.4585,-0.129,0.00687,Goodnight and Good Luck,Depressed
7008,-0.07700000000000001,-0.02200000000000002,0.732,What It Is,Depressed
7744,-0.382,-0.1610000000000001,0.00582,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",Depressed
6193,-0.28100000000000014,-0.017000000000000015,0.0466,Paris,Depressed
18674,-0.1060000000000001,-0.0050000000000000044,0.523,WEIGHT OFF,Depressed
15900,-0.176,-0.019000000000000017,0.252,Rollie,Depressed
325,-0.4334,0.0,0.0158,Hounds,Depressed
10008,-0.238,-0.123,0.0007559999999999,Another Cup,Depressed
4865,-0.4024,-0.119,0.395,122 Days,Depressed
3648,-0.4612,-0.14100000000000001,0.257,Return,Depressed
10144,-0.352,-0.14700000000000002,0.823,Kerosene,Depressed
14438,-0.07400000000000001,-0.0040000000000000036,0.0685,Mercy,Depressed
3868,-0.4607,-0.202,0.7170000000000001,Have My Soul,Depressed
9613,-0.14800000000000002,-0.014000000000000012,0.319,Sunflower Seeds,Depressed
11709,-0.275,-0.044999999999999984,0.302,Behold A Pale Horse,Depressed
1204,-0.3360000000000001,-0.07900000000000001,0.156,Again,Depressed
14345,-0.377,-0.128,0.013,Blue Tint,Depressed
190,-0.16299999999999998,-0.08300000000000002,0.0231,Broken,Depressed
19565,-0.356,-0.015000000000000013,0.337,Who Dat Boy (feat. A$AP Rocky),Depressed
13399,-0.3060000000000001,-0.14400000000000002,0.7120000000000001,I'll Never Love - Extended Version - Radio Edit,Depressed
13344,-0.319,-0.020000000000000018,0.482,Miracle,Depressed
9492,-0.27600000000000013,-0.043999999999999984,0.38,Bring The Pain,Depressed
9595,-0.32899999999999996,-0.0030000000000000027,0.519,Stay Focused,Depressed
5911,-0.4274,-0.016000000000000014,0.42,Princess Bubblegum,Depressed
9095,-0.325,-0.03600000000000009,0.0395,CHOPPA DOWN,Depressed
17826,-0.269,-0.07300000000000001,0.628,Hold Me Down,Depressed
3498,-0.4333,-0.009000000000000008,0.0077,Dreams,Depressed
16993,-0.348,-0.15200000000000002,0.535,What Dreams Are Made Of,Depressed
